,0,2016년 01월,2016년 02월,2016년 03월,2016년 04월,2016년 05월,2016년 06월,2016년 07월,2016년 08월,2016년 09월,2016년 10월,2016년 11월,2016년 12월,2017년 01월,2017년 02월,2017년 03월,2017년 04월,2017년 05월,2017년 06월,2017년 07월,2017년 08월,2017년 09월,2017년 10월,2017년 11월,2017년 12월,2018년 01월,2018년 02월,2018년 03월,2018년 04월,2018년 05월,2018년 06월,2018년 07월,2018년 08월,2018년 09월,2018년 10월,2018년 11월,2018년 12월,2019년 01월,2019년 02월,2019년 03월,2019년 04월,2019년 05월,2019년 06월,2019년 07월,2019년 08월,2019년 09월,2019년 10월,2019년 11월,2019년 12월,2020년 01월,2020년 02월,2020년 03월,2020년 04월,2020년 05월,2020년 06월
31,B-08,1828.4752415458936,2019.0332130126924,2186.932351355574,2125.3655250841653,,,2139.111532185532,2130.856735710137,2140.018125710631,2136.7903092712013,2123.809411677056,2093.805406545194,1912.9415147265074,1998.6330702208415,2045.811448106592,2137.1444972826084,2120.0913978494623,1959.0253413917249,2068.016108356641,2056.9180107526877,2136.9520833333336,1962.279508196721,2031.752075163399,1815.3148980158383,1925.108759142093,1952.178416518122,2136.4954954954956,2126.651452020202,2102.4304643841006,2106.349166666667,2091.7749999999996,2036.210866594148,2068.1786164718387,2047.7980134932534,2023.8950216450216,2018.150117554859,2001.9231896360816,1955.5835749072353,2074.1598851417402,2157.997222222222,2153.666666666667,2109.025,2092.3046529619805,2119.388440860215,2062.7920509442256,2095.474415204678,2136.367028061225,2032.9223059841047,1949.2809139784947,1928.7607758620693,1928.7681451612907,2028.2833333333328,2046.3817204301083,2104.6847222222223
32,B-09,,1487.5940645502333,1597.5870769476826,1628.4010416666663,,,,,,,,1600.3725347588763,1473.82167484806,1500.44898421325,1514.3738604488076,1624.4860593512772,1617.2427398989896,1664.1120626786067,1584.7513440860216,1562.732371794872,1609.2333333333336,1522.6673387096776,1544.1152482269501,1476.7950819672133,1500.614247311828,1556.968574929972,1658.9531692133555,1689.3349116161617,1707.8617373192847,1729.4252976190478,1624.2594086021509,1589.4756830601093,1611.538815517054,1576.1477272727273,1664.5402777777776,1548.6867293625912,1534.7360916316034,1427.4113591269843,1574.7204380764163,1626.6083333333336,1651.2284946236555,1652.6958333333334,1676.2096774193546,1704.7317669172933,1707.4605654761904,1749.8852513227505,1742.798295454545,1625.9489247311826,1562.3293010752686,1568.1408045977012,1576.7311827956992,1667.577777777778,1718.6234639016898,1801.0159832451498
33,B-10,3027.501344086022,3135.7155172413777,3266.0220552297164,3561.6631944444443,3618.9307795698933,3654.782427536233,3694.698156682029,3792.8084677419347,3719.063194444444,3812.077284946236,3718.904166666667,3530.6532258064512,3338.0719439728364,3493.720982142858,3592.204702742205,3704.146356661243,3799.730677719896,3831.3357079425978,3835.6472385141747,3876.268214088779,3906.5027307774676,3738.1205197132626,3697.225252525252,3379.97659537167,3283.608870967743,3349.2991071428582,3515.957626378998,3726.196527777778,3708.688457854406,4009.1682079414836,4182.742816091955,4151.9955723409485,4177.439634825184,4152.605885796943,4224.775469094292,4084.2715021333443,4038.535587390636,3936.508841020903,4125.401518367033,4145.427083333334,4053.473684210526,4065.0097402597407,4061.0880108591964,4299.205760368664,4233.122748316498,4333.196680691912,4253.316666666666,4098.848806129723,3964.472446236559,3857.353448275862,3886.3406036168126,4077.752499999999,4170.74932795699,4244.055555555556
34,B-11,4556.059811827957,4604.743534482757,4698.651637341154,4867.285416666666,4812.647177419356,4831.535446859902,4675.062115975421,4661.147849462365,4704.2770833333325,4732.621639784945,4736.692361111111,4582.287634408602,4659.54502688172,4830.180059523809,4946.839838603426,4856.971153846154,4841.630632726627,4912.065972222223,4804.595430107525,3502.4724462365584,4038.0987274220015,3980.556835637481,4004.3911796536804,3784.0548764290875,3741.33938172043,3740.471726190476,3937.5356727994235,4037.140277777777,3992.31957154867,4009.598948412699,3974.616935483872,3975.0444444444447,4048.7257102737076,4101.640354582693,4115.389583333334,3940.6185007974495,3883.0928672316386,3875.6678079126386,4038.407614160035,4118.525000000001,4161.848750000001,4106.325126262626,4047.1892076502736,4055.2862903225814,4046.7635842116815,4107.470307917889,4124.54438405797,3951.8692438055164,3855.432163742691,3738.8550841389183,3695.787023460411,3860.254861111111,3839.762295081968,3946.284027777778
35,B-12,,,,,,,,,,,,,,,1433.3099516908205,1453.0782938076416,1326.5350523486136,1339.9849225955209,1313.2234687715666,1310.8757304815338,1381.496527777778,1266.103494623656,1347.741666666667,1300.0198558162267,1235.8998563218393,1272.2148109243699,1312.8642473118284,1333.0269444444446,1307.354838709677,1266.4048611111114,1234.6140782828284,1205.0777290147903,1241.7413574634652,1286.89906612205,1301.1920802411876,1247.1445986635867,1217.0640194015898,1179.1784651360542,1287.6609622485355,1308.650491988854,1295.2855191256829,1238.3138888888893,1235.7022849462364,1222.0584677419351,1216.4343253968254,1298.3755276814286,1308.6509722222222,1264.4395161290324,1184.7016129032252,1175.1293103448277,1126.6928763440865,1179.4493055555554,1213.0530913978491,1244.1203703703704
36,B-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.9946697324413,772.6027848639457,809.1067326490714,865.5783898305089,850.282258064516,821.9138888888888,841.6888440860215,836.7860169491529,834.8312500000001,873.7123655913979,901.3215277777776,831.7298387096774,757.2043010752687,747.3397988505749,708.9314516129032,781.4472222222222,798.2274702380952,
37,B-14,,,,2356.7353713768116,2289.4657550257134,2314.5902251924276,2254.202333822092,2275.3086665289593,2279.1853674948247,2299.2638493986146,2320.354619565217,2264.999840622211,2256.184139784947,2362.9129464285716,2403.8033463858133,2377.8783352708674,2408.805442999153,2386.659027777778,2307.9166666666665,2355.364247311827,2443.199096880131,2328.750672043011,2417.01957070707,2291.067732904076,2267.619623655914,2266.309523809524,2371.28581901969,2377.635416666667,2372.5876623376626,2326.9924062049063,2303.9836065573772,2275.6602384291728,2314.6766469038203,2343.081317204301,2346.2930555555554,2270.377155172414,2239.171458625526,2176.2875212585045,2308.989223532315,2346.324305555556,2341.0606060606065,2303.6731060606053,2264.965725806452,2288.7040598290596,2176.6369208388223,2227.2212156123446,2230.0090277777776,2152.1690042075743,2081.6458333333335,2025.181650246305,2066.9999214495183,2139.8187499999995,2103.065188172043,2154.5243055555557
38,B-15,1706.2666716756833,1630.0111506746623,1808.7680729793203,1829.2148583240435,1786.316936875264,1786.217657004831,1663.1937219313736,1641.0036149690118,1604.6920787545787,,1586.057355702235,1540.7525613260732,1472.7514317438056,1467.5032079466387,1538.16115012648,1546.93097022585,1496.29502688172,1576.3500066398979,1474.3891129032259,1437.8965053763438,1535.8453407224958,1462.2573924731182,1480.677711640212,1401.372413652656,1365.160569105691,1398.1108630952385,1422.7311827956994,1502.951416337286,1435.5659722222224,1448.1150000000002,1432.530303030303,,,1274.0130208333333,1268.310763888889,1229.892755681818,1227.2427883907924,1205.310366716617,1266.5447912302752,1341.5784108201624,1341.8132972531434,1322.0173611111106,1297.7620614035084,1344.2755376344085,1266.8830755077006,1330.206989247312,1318.9123563218395,1270.6766788789655,1222.6790773795044,1244.057638888889,1219.8313172043013,1288.9370915032673,1291.8649193548385,1339.8846950710106
39,B-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,3380.319323671498,3368.886265417586,3392.746623222649,3370.824947565467,3105.4471800244273,3189.6343250365,2375.8567708333335,2425.060185185185,2324.568390804598,2279.087977602108,2248.9124149659865,2493.677083333333,2594.2715277777775,2617.673387096774,2594.216348755412,2559.9693322981366,2506.4011627906975,2336.4111111111115,2586.8337202380944,2567.6952160493825,2507.8392857142862,2522.6707575757587,2445.7425474254737,2508.4310952380947,2660.1576388888893,2667.845295698925,2579.7801418439717
40,B-17,572.9320554776375,597.496514690926,605.9471614657157,678.352295548654,653.5182787767237,618.8101330927569,570.6299385150737,582.6989500661375,608.5716123188405,615.2787755166902,,,,,1341.5987922705315,1372.7369910282948,1300.043458781362,1300.6450569358174,1321.6832757296463,1304.6273041474658,1371.6063988095245,1292.588037634409,1433.760416666667,1356.7619745845548,1296.6357302118176,1333.171967455621,1368.7741935483873,1374.552318033274,1375.1337365591398,1319.2333333333333,1321.254281949934,1298.1521086937757,1346.4815028439932,1400.9963423195993,1499.1239612511672,1267.1570271682342,1335.009857434524,1282.7278117521714,1256.3285679374392,,1284.8817972350232,1242.7582264957264,1256.7306547619046,1257.6724137931037,1236.7857142857144,1249.0013440860216,1395.0663265306123,1237.3682795698924,1173.7541666666666,1128.4856321839081,1029.3736559139786,,1273.0707364341083,1390.3457924836605
41,B-18,2160.93154660244,2001.1963261790156,2110.037225338944,2116.1634502923976,2022.1023709636406,1968.5799237223493,1931.8303440211516,1926.1843008057779,1840.1456690230932,1864.382575033409,1924.9964377589326,1886.2268899036085,,,2033.1645757850247,2018.8407177363704,1982.2178834182234,2015.2976751207727,1951.4729319052597,1957.4751344086023,2021.7236111111117,1850.4260752688178,1952.8319444444444,1873.04435483871,1820.4790885402092,1862.0967261904766,1904.6252240143372,1881.6322222222223,1861.7163841225324,1823.7734680573665,1833.5166788856309,1773.763875062526,1766.7137182046733,1813.9717406204907,1964.4401515151517,,,,,1801.3034722222224,1789.8077956989243,1767.5944444444447,1787.8251847290644,1760.7291666666667,1718.5568299755796,1756.422715053763,1769.0145833333333,1687.5060483870961,1616.7728494623652,1602.4001436781605,1583.4231837606833,1637.8194444444448,1631.0887096774193,1679.3263888888885
42,B-19,181.16691275574337,200.1005267908004,214.42169976275872,221.3535659801678,209.97859219091788,216.35080598181295,212.87045271373393,213.04144449947984,211.7302220273096,223.57686126694708,229.57230072463773,223.9857410004675,197.98317539753387,208.8876811594203,221.61100397381952,229.67558033753687,227.27755376344086,229.8329710144927,229.6458333333333,229.79166666666666,240.64027777777773,214.61895161290317,223.5406746031746,223.5114607614607,215.28800713833922,220.49652777777783,231.79861111111117,234.21500000000006,232.82123655913975,231.9495039682539,228.81482160312808,219.95558510152236,217.53595465524813,226.00611820974723,239.86808712121214,223.64757053291535,223.34967858812527,208.1748511904762,216.52198211624446,223.10833333333332,221.70295698924738,216.64375000000007,220.7338709677419,214.1013888888889,210.40277777777786,216.8138440860215,219.4756944444444,212.6317204301075,202.25403225806454,202.8987068965518,191.7929046406339,200.73680555555558,210.4361559139785,217.92500000000004
43,B-20,612.3453685932925,617.5860130157595,629.8859222717316,642.0277657004829,645.3573516979685,639.4459477498093,647.0190071295,639.6024577572965,637.141939451855,635.2501307177481,640.2592592592595,,,613.6733762748255,609.6608520336606,636.3766390614215,631.4086021505376,645.9055555555555,638.3810483870968,635.8024193548385,656.373611111111,604.6424731182794,623.5776785714287,617.3246212121212,589.156317204301,613.9918154761903,624.4260752688173,639.0625,632.3871527777777,619.8916666666667,614.2360703812317,595.9413771712159,630.5291352970701,605.7273076385978,625.4744859307358,612.9402951933123,603.4091865357643,596.7506377551019,591.3360826001955,626.6055555555555,623.7479838709675,612.8923611111111,612.0833333333331,604.8514784946236,593.9256944444443,595.3797043010753,604.6763888888888,588.8790322580645,576.4657258064516,565.533764367816,542.0020161290323,573.4437500000001,590.0094086021506,596.3645833333334
44,B-21,602.2054272342995,599.7786703452786,617.9121459722085,612.9362834870442,613.0538202097107,609.1208440601619,549.8288746690404,575.2898663125118,579.8850435617414,604.1862697153123,615.7395471014493,615.8728138679929,330.72306763285025,,584.7101639302726,555.2928226363008,522.4974179400114,478.3308574879227,537.5777922988652,588.6404569892472,598.8624999999997,571.9186827956989,597.1122685185186,588.4087854349951,568.5232974910393,585.8125,590.6129032258063,589.2727777777778,580.2567204301076,568.8687499999999,570.1216397849462,558.432123655914,571.6623764822133,571.9344627147046,587.6056354359928,578.3947492163009,564.7010577372604,556.710058922559,580.4985795454547,631.3555555555556,585.0393939393939,586.5815217391304,525.0388888888889,521.5927419354838,527.962037037037,532.3978494623656,543.8166666666665,494.9784946236559,471.9663978494625,468.45258620689657,494.1817879325643,518.4173611111112,499.3814020939447,530.0680555555557
45,B-22,729.6803553972909,660.5694993889609,671.217174369748,736.4814481856814,727.9788244149064,709.2417940702853,684.9946490358224,699.8056604919154,720.5166876379219,743.4787885350496,751.3968900966187,743.5566083343961,682.7652031827222,629.3660714285714,610.4423796166434,660.3217391304349,634.497311827957,629.7722222222222,618.0994623655913,604.5456989247313,583.8930555555556,510.9909420289855,704.7234848484849,730.179354024112,706.5067204301075,715.7254464285714,720.8819444444442,784.940268065268,717.8983350586611,716.397222222222,709.6713098729227,698.9294532627866,696.7843337097685,739.2513286795017,,665.3637933961462,649.3477968676951,620.2087585034013,646.2004521016617,672.5798611111112,671.7701612903226,661.7262626262626,673.0603085553996,673.9590053763445,656.7241792929294,656.8806497175142,676.9902777777778,642.8182367149756,618.2721774193546,548.7140804597701,517.9361559139783,547.1680555555557,565.5040322580644,575.8006944444445
46,B-23,971.8984022333098,961.2588378059776,1010.8789696681714,991.8325511642038,976.9008301492393,966.6863405797102,950.1973435162465,959.2869117441697,940.7201858626746,985.5080236091633,1008.8248203306356,1002.0679347826084,918.8902524544179,961.795807453416,967.6729488078538,1002.474154589372,960.3864247311828,988.3887573326431,983.7290322580642,969.6827956989247,989.3951388888892,898.3534946236562,952.2395833333334,901.5370046620048,885.3932519640853,850.5894764957264,889.850806451613,919.947916666667,890.6305555555556,892.2793560606059,924.166308825583,828.630162443392,687.6498983260997,872.3503787878785,879.3242393571339,879.8110986714438,881.437975249388,641.1041666666667,858.6667115902966,,,,,,,1104.6478494623655,1022.4154411764706,874.046370967742,846.2809139784949,844.8448275862067,822.7412634408599,839.182638888889,828.8399577572962,839.2254133597884
47,B-24,,,,,,,,,,,,,,,,,,,,,,,,,1138.83,1116.6636904761906,1125.9254032258061,1147.119905956113,1127.4561781609195,1134.695833333334,1218.2080906883707,1155.725,1102.2512088410685,1132.4283809341664,,1154.4042170473206,1145.3420406732114,1086.6761016906764,1163.1385019550344,1179.0486111111109,1147.9201368836457,1120.704103535354,1153.4845430107528,1113.3259408602148,1091.1985095520424,1126.3232526881718,1166.9534722222224,1132.1052477793364,1092.2103494623657,1085.7995395186529,1068.6659946236562,1093.6687500000003,1091.414650537634,1148.9739087301584
48,B-25,828.9415412486063,878.3017375240948,896.9983336632736,919.9826288244767,950.1787100113536,952.9131521739131,789.3894928194137,727.6777012998183,693.4893210583044,695.9371922237806,725.4845320248619,727.1912516213395,,,,727.8738181134012,679.1169354838711,724.5993055555554,738.7527956254271,657.0080784225521,,,,644.3803235053234,640.4398041474657,657.4834743107768,674.7909946236562,696.5304166666667,689.1518817204302,678.6930555555556,690.6660557184748,670.2468578055887,674.0719861660077,676.789641809803,716.7504919759727,686.8076018808778,664.7642589995326,657.966305272109,682.4714076246337,691.1332702020203,690.1317204301075,682.107638888889,687.2708333333331,676.9818548387098,680.6173611111111,681.8420698924732,686.6048611111113,669.6048387096776,609.2768817204301,584.2866379310345,565.0342741935484,602.5062500000001,632.403735632184,668.8080867850099
49,B-26,820.7276716144618,873.1032950505879,905.7964480874315,913.7966787439611,912.931654756339,902.3321649727085,893.490563584863,807.7341533387548,600.8705528107159,596.0318392551036,590.1675603864734,561.6387330528286,538.7554945054945,,540.9822960367404,517.5476629650543,505.06766411997734,514.3378321256039,489.99783549783524,498.2076612903226,539.4673611111111,493.7399193548387,525.2531250000001,495.01374633431084,478.5969246031745,492.3988095238095,507.0530913978494,516.3058333333333,509.80779569892474,506.61944444444435,507.4974078341014,498.36805504042735,502.4980017006802,517.3518217893218,528.4312500000001,507.1434430512017,497.90611851332386,484.6015093537415,501.7517717497556,524.013888888889,518.4663978494624,510.7698106060605,511.4341397849464,508.4946236559139,495.85902777777784,514.7997311827957,522.3645833333333,490.8897849462366,470.3729838709678,446.37140804597703,413.5329301075268,417.4293785310733,443.3786111111112,451.1286994949497
50,B-27,889.3379830917874,897.0028511760867,924.1270550880478,936.7915320910975,934.9810506279724,938.7860153100141,861.2508459096899,899.8815981485969,863.7685274398813,854.7719163939533,843.5362379227053,826.0844436652643,781.9642235926627,603.001096144658,681.6818641976608,,,522.2888888888889,796.4455782312924,781.4206989247315,917.3654273029965,742.1028079710146,,,773.7046874999999,768.5669642857144,789.0309139784946,793.7383681058633,789.57123655914,791.9319444444442,781.4876588465302,758.3029363110008,764.560131987578,781.2973659405113,786.3180555555557,769.0120559038662,756.7123363721365,742.1961096938777,769.6494990224832,779.8583333333335,775.1814516129031,768.1493055555553,760.6337365591396,758.9724462365593,745.1694444444448,766.8575268817204,771.8236111111113,749.1209677419357,721.7755376344086,722.6350574712645,706.3508064516129,725.85,726.9493087557602,734.7282196969696
51,B-28,3389.523998117457,3601.0114927536233,3658.878608987778,3620.1391774338204,3646.6163604695794,3632.832115434887,3461.2205165100595,3473.3459982612953,3568.1612702261014,3632.2702036912056,3676.6073365984985,3518.6644506439275,,,3607.102862318841,3458.9130089717046,3053.601796830786,2845.884929405378,3019.223130884867,3413.3891129032254,3542.070138888889,3368.6633064516122,3478.314583333334,3374.3228657543173,3309.1499615975426,3332.6540178571436,3473.002016129033,3499.1038888888893,3500.6243279569885,3541.3145833333338,3475.267595307919,3357.707070719089,3476.9979413702245,3496.0680683563733,3549.4013888888894,3497.8903343782645,3487.5122428705004,3402.408907312924,3538.642876344085,3584.07318950786,3591.779665898618,3588.841134559883,3573.909027777778,3539.6357526881725,3443.660561660562,3634.698645104895,3610.974305555556,3530.1806418219458,3410.2983838743803,3425.4316770186338,3396.3776881720423,3491.8578823953826,3423.000856349119,3536.437499999999
52,B-29,792.0439342403628,914.7715226802181,836.796609730849,,871.5184097140617,847.045397422626,809.1510429780733,825.8823555964544,848.9597156346073,877.014939610597,911.7291666666667,,,,,893.6445511010729,815.4308274513693,813.1901940842448,801.3549841462137,806.2113095238094,835.0569444444444,784.9637096774194,813.9100274725274,774.146645021645,740.9479166666666,766.8958333333333,784.5262096774192,790.7445833333333,787.2029569892472,768.3604166666664,748.5546187683283,730.3801037672005,751.0328502415458,758.6542120513894,779.9172025890774,757.2240726227795,723.5008473585788,714.3450255102042,741.0706867057677,757.8972222222222,746.7123655913979,730.3576388888888,728.7795698924733,722.9724462365589,723.8090277777778,729.9193548387098,736.4625,711.3904569892476,678.3118279569892,664.471394984326,645.1436827956987,674.7055555555557,698.4065860215053,705.5090277777779
53,B-31,986.6385820068108,1006.460486887123,1046.720868396447,1070.4419303542672,1080.7030613437526,1062.963969979296,1057.5129721842502,1064.9813313525751,1087.865908061928,1114.6704456911327,1101.8301268115947,1057.4677366228907,1002.1241526414212,1037.1232207556934,1021.8943697139697,1051.6198757763975,1054.805107526882,1097.557208994709,1074.9764976958527,1057.6754032258061,1000.2097222222226,847.582650273224,893.1778846153845,910.5958333333332,910.8969086021502,913.7524963689176,995.2256422305763,994.9479166666666,992.9529569892475,984.0993055555552,984.8310728250246,967.3053126768536,987.1038970841959,1004.5984381997313,1001.066327063741,1011.7877724614567,991.2398901355773,973.6106505102038,1001.5889540566959,1035.7958333333333,1030.4442204301074,997.0881944444443,1000.1491935483871,995.3353494623657,983.4770833333332,981.3857526881719,1006.9069444444447,965.3817204301077,932.898521505376,880.7816091954023,871.0181451612904,917.3472222222221,944.7036290322583,988.6791666666667
54,B-32,1725.942876344086,1682.5948275862072,1747.667766373411,1811.604166666667,1781.656586021505,1915.6261171497583,1853.3183563748082,1889.347446236559,1840.1909722222222,1883.6290322580642,1869.498611111111,1821.3877688172047,1563.3541666666665,1552.7455357142858,1720.0212050510188,1663.8576982097186,1699.7079067321176,1704.8902951933126,1876.6458333333337,3387.4462365591394,3528.9466666666663,3455.571572580645,3618.6202651515155,3311.50877374729,3191.051747311826,3137.6696428571427,3449.115381929897,3446.069209039548,3422.0752460107956,3536.802391774891,3500.4032258064512,3481.059461196821,3508.8136665568736,3603.7620967741923,3602.928472222222,3487.1242163009397,3489.9473427168905,3327.6635841836737,3495.617118768329,3562.9125000000004,3564.760080645161,3541.0578338206637,3416.6790845648616,3453.2338709677415,3363.8898935002203,3466.8650977061743,3473.1481142951247,3395.835232585321,3280.814516129033,3233.5790784832457,3232.5275537634416,3488.0676010101024,3455.1290322580644,3547.972569444444
55,B-33,987.204807194617,984.2088122605363,1053.7695048309176,1081.4389055472263,1078.1687575514716,1065.9355434782608,1069.2015694649656,1068.9880184331796,1023.968075342532,1063.8392766069835,1055.4456919579425,1065.6605279503106,976.550931376671,1029.1830033643894,1078.7608111266948,1113.744375431332,1118.6676666666665,1138.8933762285524,1124.7800697865353,1138.0840053763443,1184.1166666666666,1117.2083333333335,1121.7777777777776,1065.8759775171065,1045.6377688172045,1081.7291666666665,1113.713037634409,1135.3156565656566,1129.223169191919,1150.1166666666663,1144.2226702508958,1111.1161152378359,1073.5109912207827,,1084.9410714285716,1053.2900208986414,1023.7492987377278,1018.4636479591836,1072.3357160312805,1096.729166666667,1102.7721774193549,1093.7979166666662,1098.727150537634,1096.040994623656,1080.5555555555554,1014.2989130434784,994.273611111111,1040.7826672335602,1008.9818548387094,956.8463443090482,900.4865700819646,984.6987847222222,1040.7377199413488,1059.273717948718
56,B-34,863.8132767186063,880.6475216339197,932.1731173688396,943.491055190192,946.548079421747,918.9240672971489,927.4157094624157,898.3645055628751,,,,,,745.6397835221045,875.0241643291258,905.667805383023,898.6592741935484,907.5694746376812,887.7805425448869,884.9663978494623,918.6361111111111,873.1001344086021,828.6284722222222,763.5080034213097,726.999615975422,763.6205357142857,806.6057692307692,815.6405555555556,819.5477150537636,808.0506944444446,802.0948802541542,774.266542597188,782.8621527777779,765.799486803519,730.0129148629146,742.164554195804,711.5904336138383,716.919961734694,761.0727639296186,790.9090277777777,825.353494623656,824.776388888889,832.1088709677418,846.7137096774193,840.9048611111109,852.3481182795699,845.3569444444444,818.4831989247316,788.9791666666669,767.729166666667,778.9979838709679,832.9291666666664,853.4287634408605,864.1236111111112
57,B-35,879.5118013485132,908.3684054156395,997.5182718109936,996.2143719806763,,,,,,,,,,882.9501040905493,946.6503038803178,958.699570079679,942.0633488964347,964.832004830918,944.9119623655913,957.9267473118279,1015.9562500000004,921.0786290322583,946.1649305555553,879.1719819159333,831.0042242703533,870.7249503968256,910.2752688172042,911.1926388888886,897.1666666666663,889.9081920903956,883.6816959921799,849.1380789909016,859.8136775362319,890.4679950425918,881.2994047619047,865.5460754891916,841.1738945578229,804.7148171768707,870.997311827957,904.8861111111112,905.2506720430105,889.7874999999999,931.1740591397848,970.6532258064517,969.1717391304351,1011.3611559139786,1007.6798611111111,972.900537634409,920.2634408602149,913.0445402298851,901.4954417952317,944.1701388888889,956.1875,989.0291666666666
58,B-36,5028.058467741936,5012.953304597701,5129.003726783969,5328.22013888889,5349.437096774194,5588.435899758454,5394.000061094818,5355.072580645159,5381.168750000002,5336.997311827959,5386.195833333334,5160.7358870967755,4800.299731182797,4692.205357142856,4624.582624448643,4492.330235294119,4440.045559431219,4468.407638888889,5138.704229355263,5161.419354838709,5277.049958949095,4995.192876344087,5170.466856060607,4937.8241903608305,4775.664207650274,4624.209821428572,4635.547441629408,4972.6638888888865,5126.138516113516,5302.331456820015,5224.502016129032,5230.164738195418,5230.124997208637,5306.237231182796,5309.536805555555,5233.045062695923,5262.231328892005,4789.9,,5253.896201624463,5196.369623655914,5170.261868686868,5125.269444444444,5147.979166666666,5048.380878609231,5151.959197388632,5157.219444444446,5128.085612435718,4964.8167562724,4857.852729885057,4827.675018628912,4965.800925925926,4848.102822580645,4971.91516741629
59,C-01,1840.9255083451808,1936.4748563218398,1983.0695816864295,2213.552777777778,2124.2017473118276,2057.74586352657,2048.662115975423,2079.196908602151,2089.222916666667,2069.0275537634407,2061.2104166666663,1973.2627688172042,1821.4186827956996,1978.1279761904757,2085.583163016882,2160.5523947919087,2049.9819132772327,2135.0340277777773,2124.3877688172042,2170.543682795699,2249.539511494253,2113.706653225807,2244.2616161616165,2057.826393063069,1998.5477150537638,2049.825148809524,2138.164065772937,2168.0948884893387,2179.0486737838437,2198.3704689754686,2217.2048611111118,2125.791427203065,2188.6286918093983,2231.372311827956,2236.2593390804595,2129.5957419017764,2042.5038903359382,1987.415603741496,2083.4775171065494,2181.403472222222,2185.7862903225805,2125.4064975751066,2060.3366514690983,2139.0557795698924,2062.9004254501533,2166.1667368625676,2209.0352017618643,2076.5032141187467,1978.2951977401126,1889.2220679012346,1889.815982404692,2048.3003019323673,2085.968700858515,2235.3559027777787
60,C-02,184.55400440583836,191.5391736961501,190.58576756343246,188.18775496052385,202.16064257557775,208.89567472287436,196.058657659064,194.15205286181796,187.539457933371,194.44539989334498,190.8671780646277,185.5148041528697,182.45705578783253,190.17774209486169,186.2732538806271,181.51715206989806,183.85431909015176,200.57739951822904,193.23989810446682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,C-03,2221.6693548387098,2011.379310344828,2457.850256598241,2635.730555555555,2509.80376344086,2645.889643719806,2608.1388248847934,2631.7157258064517,2630.954166666666,2662.351478494623,2614.193055555555,2376.674059139785,2083.1821236559144,2076.317708333333,2402.3129045655037,2590.9087468030693,2576.2471824283707,2616.115972222222,2614.5604254324444,2637.5604838709683,2759.877736006683,2552.0228494623666,2685.060371572872,2349.194860597561,2076.924443164363,2067.0379464285716,2567.02091513138,2596.0559782608707,2557.3203640036913,2575.8085660173165,2576.1827956989246,2540.152150537634,2527.0188612557035,2575.8978494623652,2572.473611111111,2509.5091431556953,2465.785269545789,2381.7694515306125,2510.6568304007824,2558.3590277777776,2560.3938172043013,2506.8996865203753,2461.2782258064512,2491.633064516128,2438.0950510540188,2479.1004789682033,2431.8405368484173,2390.655621785881,2358.32801542777,2301.996629473468,2319.3065127077225,2407.4655797101445,2364.4677419354834,2445.623550724638
62,C-04,3136.956317204301,3433.073994252873,3592.502095817926,3495.6526095583154,3639.0536290322584,3759.783937198067,3696.430011520736,3543.8232526881725,3555.9333333333334,3631.916666666666,3740.5250000000005,3727.9677419354844,3461.668682795699,3380.91443452381,3533.9921321982997,3436.751202046036,3428.7999273692653,3535.690972222223,3518.2025198162487,3561.502016129034,3606.342654565574,3483.8769041218634,3610.172916666666,3527.7932020060352,3447.357258064516,3197.545386904762,3624.751406926407,3565.4009661835735,3450.6404729109267,3652.79174370827,3600.4730787476287,3582.3575268817194,3556.573594642073,3617.7278225806454,3513.4642857142853,3324.3000541125552,3335.7667599388005,3286.6068239795927,3425.445747800587,3473.364924242424,3464.438844086021,3411.5435606060614,3362.976608187134,3345.6562499999995,3291.4772064154326,3286.628931544866,3289.70395314703,3192.477588826554,3102.4092741935483,3111.7253319597075,3018.3253910068433,3068.1233017844825,2981.283602150539,3128.3178104575163
63,C-05,2813.1317204301076,2793.033045977011,2843.0601916783544,2930.009027777778,2911.7458333333334,2944.989643719808,2890.173387096775,2902.6444892473114,2888.4784722222225,2963.743951612905,2983.7270833333328,2952.324596774193,2747.8380376344085,2918.9382440476184,2959.3557549947645,2977.627649383864,2947.4759775929992,3008.172916666667,2958.1357526881734,3025.400537634409,3094.125882594418,2966.0482750896053,3092.1108585858583,2966.442220238854,2885.2385752688183,2882.0915178571436,3006.700591746963,3010.5703282828285,2979.71029040404,2992.4640095536643,3177.395161290321,3143.7361309099547,3187.1703392621866,3298.207661290322,3345.1131944444433,3359.3989028213164,2908.935515873016,2727.5516581632664,2846.6618401759533,2903.384027777778,2877.0880376344085,2883.6147348484837,2867.5273943054362,2866.036962365592,2806.9538655947417,3007.488764245338,3115.9128019323675,3007.144167835436,2867.463709677418,2838.2047413793102,2751.9456256109484,2829.633333333333,2798.2009408602144,2914.980555555555
